climber_id,year,season,route,age,sex,is_hired_staff,years_climbing,prior_8000m_peaks,prior_everest_attempts,highest_prev_altitude_m,operator_tier,team_size,sherpa_ratio,uses_oxygen,o2_start_altitude_m,days_acclimatizing,camps_established,summit_window_days,weather_score,jetstream_risk,queue_minutes_above_8000,turnaround_reason,serious_incident,summited
CLB015795,2026,spring,South Col-SE Ridge,39,F,1,7,4,0,7637,independent,10,0.19,1,7000,28,2,7,7.0,3.8,23,exhaustion_altitude_sickness,0,0
CLB015796,2015,spring,North Ridge-NE,43,M,1,2,3,0,8420,mid,10,0.82,1,7000,23,5,4,4.4,6.8,37,summited,0,1
CLB015797,2013,spring,South Col-SE Ridge,42,M,0,12,1,0,8145,premium,6,1.57,1,7900,43,2,6,6.9,3.9,27,summited,0,1
CLB015798,2025,spring,South Col-SE Ridge,43,M,0,7,2,0,7881,premium,12,1.4,1,7900,33,2,4,8.8,1.6,142,exhaustion_altitude_sickness,0,0
CLB015799,2010,spring,South Col-SE Ridge,29,M,0,11,0,0,5735,premium,11,1.66,1,7000,33,4,5,6.4,3.7,14,exhaustion_altitude_sickness,0,0
CLB015800,2021,spring,South Col-SE Ridge,23,F,1,17,3,0,8256,premium,9,1.54,1,8000,37,6,7,5.6,6.4,30,summited,0,1
CLB015801,2006,spring,South Col-SE Ridge,36,M,1,20,5,0,7966,mid,9,1.44,1,7900,34,4,4,3.6,6.4,12,exhaustion_altitude_sickness,0,0
CLB015802,2023,autumn,South Col-SE Ridge,45,F,1,4,3,1,8119,mid,9,1.53,1,7000,40,1,5,7.3,1.7,32,summited,0,1
CLB015803,2014,spring,North Ridge-NE,27,F,1,10,3,3,8074,mid,4,1.18,1,7900,35,1,7,6.4,3.8,39,summited,0,1
CLB015804,2014,spring,North Ridge-NE,28,M,1,8,1,0,7652,premium,9,1.73,1,7300,24,4,2,6.5,1.6,15,exhaustion_altitude_sickness,0,0
CLB015805,2010,spring,South Col-SE Ridge,36,F,0,8,6,0,8056,mid,8,1.41,1,7000,24,1,6,9.6,0.1,23,team_decision,0,0
CLB015806,2002,spring,North Ridge-NE,39,M,0,0,4,0,7880,premium,7,1.57,1,7300,34,6,8,3.6,7.0,3,summited,0,1
CLB015807,2024,spring,South Col-SE Ridge,29,M,0,7,3,0,8800,premium,7,1.49,1,7300,29,1,8,7.2,4.3,161,summited,0,1
CLB015808,2023,spring,South Col-SE Ridge,33,M,1,13,1,0,8436,mid,11,1.35,1,7000,42,3,6,3.7,7.5,32,summited,0,1
CLB015809,2023,spring,North Ridge-NE,38,M,0,10,1,0,8003,independent,9,0.47,0,0,23,4,6,5.0,4.5,23,team_decision,0,0
CLB015810,2000,spring,South Col-SE Ridge,45,F,1,14,4,0,7828,premium,6,1.71,1,7000,27,3,8,3.3,5.3,9,summited,0,1
CLB015811,2001,spring,South Col-SE Ridge,46,M,1,0,2,0,7475,premium,9,1.82,1,7300,34,1,7,6.9,4.7,4,summited,0,1
CLB015812,2002,spring,North Ridge-NE,35,M,1,14,4,0,8175,mid,8,1.28,1,7300,35,6,4,8.0,0.2,1,summited,0,1
CLB015813,2015,spring,North Ridge-NE,22,M,0,9,1,0,8097,premium,7,1.15,1,7900,25,2,3,4.2,6.3,13,summited,0,1
CLB015814,2000,spring,South Col-SE Ridge,37,M,0,15,1,0,7795,mid,11,0.98,1,7900,33,3,5,3.3,5.5,0,weather_window_closed,0,0
CLB015815,2021,spring,North Ridge-NE,28,M,0,15,3,0,8074,budget,10,0.13,1,7900,33,2,3,9.2,1.5,47,summited,0,1
CLB015816,2008,spring,North Ridge-NE,16,F,0,13,0,0,7877,budget,8,0.67,1,7000,20,3,7,4.0,4.8,10,weather_window_closed,0,0
CLB015817,2017,spring,South Col-SE Ridge,20,M,1,3,5,1,8130,mid,9,1.32,1,7300,39,2,6,3.4,7.2,28,summited,0,1
CLB015818,2001,spring,South Col-SE Ridge,43,F,0,5,0,0,8060,independent,9,0.33,1,7000,28,3,7,5.3,4.1,3,weather_window_closed,0,0
CLB015819,2019,spring,South Col-SE Ridge,28,M,0,4,1,0,8262,independent,11,0.0,1,7000,32,1,3,7.1,1.6,47,exhaustion_altitude_sickness,0,0
CLB015820,2015,spring,South Col-SE Ridge,35,M,1,6,4,0,8303,mid,7,0.62,1,7900,35,2,1,3.2,6.4,82,other,0,0
CLB015821,2008,spring,South Col-SE Ridge,28,F,1,19,3,0,8298,premium,5,1.6,1,7900,20,1,5,6.7,0.8,6,summited,0,1
CLB015822,2016,spring,South Col-SE Ridge,30,M,0,10,6,0,8149,budget,5,0.83,1,7900,39,4,5,2.9,6.8,11,summited,0,1
CLB015823,2018,spring,South Col-SE Ridge,39,M,0,5,0,1,7310,mid,9,1.18,1,7900,28,2,4,7.6,1.6,69,weather_window_closed,0,0
CLB015824,2020,spring,North Ridge-NE,33,M,0,14,1,0,7915,mid,1,0.34,1,7300,49,5,4,9.5,0.0,13,summited,1,1
CLB015825,2001,spring,South Col-SE Ridge,47,M,1,12,4,0,8106,premium,11,2.1,1,7300,32,5,2,3.4,6.7,38,summited,0,1
CLB015826,2000,spring,North Ridge-NE,44,M,0,11,0,2,5812,mid,11,1.24,1,7300,32,1,5,5.5,4.0,1,team_decision,0,0
CLB015827,2019,spring,North Ridge-NE,52,M,0,13,6,0,8167,premium,10,2.04,1,7900,40,1,5,4.7,1.2,43,summited,0,1
CLB015828,2023,winter,South Col-SE Ridge,32,M,0,13,0,0,6894,budget,12,0.76,1,7900,35,6,6,4.9,4.3,173,weather_window_closed,0,0
CLB015829,2003,spring,South Col-SE Ridge,26,M,0,15,0,2,7027,premium,8,2.19,1,7300,25,3,6,7.8,2.7,51,summited,0,1
CLB015830,2006,spring,North Ridge-NE,29,M,0,10,2,2,8135,premium,11,1.24,1,7900,28,4,7,2.7,7.6,1,weather_window_closed,0,0
CLB015831,2004,spring,South Col-SE Ridge,52,M,0,14,0,1,6770,budget,10,0.77,1,7000,31,5,4,6.4,4.8,33,illness,0,0
CLB015832,2026,spring,North Ridge-NE,21,M,0,16,1,0,7734,mid,8,0.77,1,7000,39,1,8,5.4,4.9,28,summited,0,1
CLB015833,1993,spring,South Col-SE Ridge,38,F,1,7,6,0,8080,independent,9,0.18,0,0,46,1,9,6.4,4.3,3,weather_window_closed,0,0
CLB015834,2025,winter,South Col-SE Ridge,39,F,1,0,11,0,7982,mid,17,0.78,1,7300,35,3,6,7.0,4.3,80,other,0,0
CLB015835,2026,spring,South Col-SE Ridge,30,M,1,5,6,1,8007,premium,17,0.63,1,7300,36,5,3,10.0,0.0,103,summited,0,1
CLB015836,2019,spring,North Ridge-NE,51,M,1,18,7,1,8366,budget,8,0.54,1,7300,33,1,4,8.0,1.7,9,summited,0,1
CLB015837,2022,spring,South Col-SE Ridge,35,M,0,24,2,0,7900,budget,11,0.59,1,7000,43,2,8,7.0,2.4,52,summited,0,1
CLB015838,2012,autumn,South Col-SE Ridge,38,F,1,12,4,1,7754,mid,13,1.11,1,7300,35,4,2,7.4,2.9,28,summited,0,1
CLB015839,2008,autumn,North Ridge-NE,25,M,0,9,0,3,7702,independent,6,0.31,1,7300,35,2,6,4.7,4.4,11,weather_window_closed,0,0
CLB015840,2026,autumn,North Ridge-NE,28,M,0,8,0,0,6286,premium,7,2.22,1,7000,30,5,8,4.9,4.6,96,summited,0,1
CLB015841,2023,spring,South Col-SE Ridge,47,M,0,8,0,0,6694,budget,7,1.05,1,7300,17,4,5,6.1,3.7,53,weather_window_closed,0,0
CLB015842,2018,spring,South Col-SE Ridge,19,M,0,10,3,0,7789,mid,4,0.84,1,7300,29,6,2,6.9,2.2,62,summited,0,1
CLB015843,2014,autumn,North Ridge-NE,51,M,0,20,1,0,8154,mid,8,0.25,1,7300,33,3,5,6.9,2.6,13,summited,0,1
CLB015844,2019,spring,North Ridge-NE,32,M,0,0,0,0,7527,independent,9,0.7,1,7900,32,6,5,4.7,4.6,54,weather_window_closed,0,0
CLB015845,2019,spring,South Col-SE Ridge,48,M,0,15,0,1,6473,mid,12,1.07,1,7900,32,3,2,7.4,0.6,122,death_zone_crowding,0,0
CLB015846,2021,autumn,South Col-SE Ridge,52,F,0,0,1,0,7853,mid,9,0.55,1,7900,29,6,5,10.0,1.3,33,team_decision,0,0
CLB015847,2013,spring,North Ridge-NE,38,M,0,8,1,0,8293,premium,11,1.25,1,8000,26,3,3,5.7,4.4,46,summited,0,1
CLB015848,1996,spring,South Col-SE Ridge,17,M,0,17,2,0,7543,mid,10,0.9,1,7300,23,6,4,6.0,5.7,38,summited,0,1
CLB015849,2023,winter,South Col-SE Ridge,44,M,0,20,0,1,6747,budget,10,0.85,1,7300,36,1,3,5.8,4.3,191,exhaustion_altitude_sickness,0,0
CLB015850,2015,spring,South Col-SE Ridge,32,F,0,9,4,0,8318,budget,14,0.37,1,7300,33,4,5,5.9,2.6,14,exhaustion_altitude_sickness,0,0
CLB015851,1991,spring,South Col-SE Ridge,19,M,1,1,3,0,7851,mid,11,1.42,1,7000,33,4,5,2.9,10.0,59,weather_window_closed,0,0
CLB015852,2011,spring,South Col-SE Ridge,48,M,1,2,5,0,8384,budget,10,0.24,0,0,41,3,6,10.0,0.0,14,oxygen_exhaustion,0,0
CLB015853,2008,spring,South Col-SE Ridge,51,M,0,16,2,0,8411,premium,8,1.61,1,7300,30,2,4,9.0,2.0,9,summited,0,1
CLB015854,2006,spring,South Col-SE Ridge,48,M,1,3,1,3,8349,mid,13,0.72,1,7000,35,2,5,10.0,1.3,6,summited,0,1
CLB015855,1998,spring,South Col-SE Ridge,26,M,0,0,1,0,8386,mid,4,0.87,1,7000,33,4,8,3.4,6.4,26,team_decision,0,0
CLB015856,1992,spring,South Col-SE Ridge,45,M,0,8,1,0,8294,independent,12,0.02,1,7300,31,4,8,7.1,4.3,2,weather_window_closed,0,0
CLB015857,2003,spring,South Col-SE Ridge,33,M,0,5,2,1,8199,mid,11,1.37,1,7300,37,2,7,7.9,0.2,1,weather_window_closed,0,0
CLB015858,2018,spring,South Col-SE Ridge,24,M,0,12,0,0,7090,mid,7,1.13,1,7900,24,4,3,6.7,5.0,14,summited,0,1
CLB015859,2013,spring,South Col-SE Ridge,45,M,0,7,2,0,8136,premium,11,2.13,1,7900,25,4,5,5.0,3.5,46,weather_window_closed,0,0
CLB015860,2023,spring,South Col-SE Ridge,30,M,0,16,0,0,8668,premium,12,1.49,1,7900,30,4,8,5.0,4.1,62,exhaustion_altitude_sickness,0,0
CLB015861,2003,autumn,South Col-SE Ridge,43,M,0,14,2,1,7719,budget,6,0.0,1,7900,38,1,7,8.1,1.8,13,weather_window_closed,0,0
CLB015862,1997,spring,South Col-SE Ridge,38,F,0,11,4,1,7894,mid,8,0.85,1,7000,24,3,3,4.7,4.6,8,illness,0,0
CLB015863,2006,spring,North Ridge-NE,63,M,1,13,3,0,7773,premium,11,1.54,1,7900,21,5,3,5.5,5.6,2,illness,0,0
CLB015864,2026,spring,North Ridge-NE,39,M,0,7,0,1,6277,mid,5,1.46,1,7000,29,5,4,6.2,3.0,25,summited,0,1
CLB015865,2022,autumn,South Col-SE Ridge,53,M,0,17,2,3,8223,budget,3,0.66,1,7300,23,2,5,6.4,3.4,189,death_zone_crowding,0,0
CLB015866,2013,spring,South Col-SE Ridge,40,M,0,11,1,0,8168,budget,11,0.0,1,8000,34,1,6,6.7,3.5,42,illness,0,0
CLB015867,1997,spring,South Col-SE Ridge,40,M,0,8,1,1,7254,budget,9,0.13,1,7900,42,1,3,5.5,3.8,24,team_decision,0,0
CLB015868,2021,spring,South Col-SE Ridge,39,M,0,14,0,0,5611,mid,8,0.84,1,7300,36,1,8,7.3,3.4,40,weather_window_closed,0,0
CLB015869,2025,spring,South Col-SE Ridge,41,F,1,12,4,0,7786,mid,10,0.99,1,7000,28,1,4,6.6,3.5,201,death_zone_crowding,0,0
CLB015870,2014,spring,North Ridge-NE,24,M,0,3,0,0,7446,mid,9,0.7,1,7000,24,6,5,5.0,3.4,30,frostbite,0,0
CLB015871,2018,spring,South Col-SE Ridge,44,M,0,18,1,0,8235,budget,8,0.59,1,7900,33,5,3,3.5,5.6,14,weather_window_closed,0,0
CLB015872,2022,spring,South Col-SE Ridge,46,F,0,8,6,0,8328,mid,6,1.02,1,7900,29,4,7,4.7,7.9,60,frostbite,0,0
CLB015873,2015,spring,North Ridge-NE,28,M,0,18,0,0,6169,premium,4,1.86,1,7900,23,1,4,5.0,5.8,49,summited,0,1
CLB015874,2006,spring,South Col-SE Ridge,50,M,1,20,7,0,8435,budget,3,0.47,1,7900,37,3,7,5.2,4.7,27,summited,0,1
CLB015875,1995,spring,North Ridge-NE,54,M,0,6,2,0,7602,budget,9,0.27,1,7000,39,4,4,6.8,3.5,1,exhaustion_altitude_sickness,0,0
CLB015876,2016,spring,South Col-SE Ridge,40,M,1,0,5,0,8263,mid,11,1.17,1,7900,31,6,4,9.7,2.5,64,summited,0,1
CLB015877,2012,spring,South Col-SE Ridge,36,F,0,12,2,1,8245,mid,8,0.84,1,7900,30,1,4,5.2,6.3,96,summited,0,1
CLB015878,2021,spring,South Col-SE Ridge,23,M,0,12,1,1,8552,mid,9,1.48,1,7000,27,2,6,9.4,0.4,25,exhaustion_altitude_sickness,0,0
CLB015879,2013,autumn,South Col-SE Ridge,58,M,0,26,0,0,7811,premium,8,1.98,1,7300,43,5,6,1.8,8.0,27,weather_window_closed,0,0
CLB015880,2019,spring,South Col-SE Ridge,42,M,0,12,1,2,7920,mid,9,1.28,0,0,26,5,3,4.0,4.7,149,weather_window_closed,0,0
CLB015881,2000,spring,North Ridge-NE,24,M,0,14,0,0,6100,mid,10,0.85,1,7000,23,4,7,10.0,0.0,2,weather_window_closed,0,0
CLB015882,1999,autumn,South Col-SE Ridge,50,M,0,13,0,0,5524,premium,15,1.31,1,7000,30,3,6,5.5,6.0,1,weather_window_closed,0,0
CLB015883,2014,spring,South Col-SE Ridge,24,M,0,5,2,0,8586,budget,6,0.33,1,7000,43,3,1,4.1,5.4,57,weather_window_closed,0,0
CLB015884,2023,spring,South Col-SE Ridge,41,M,1,21,8,0,8294,mid,10,1.23,1,7000,38,2,7,9.3,1.6,122,death_zone_crowding,0,0
CLB015885,2012,spring,North Ridge-NE,23,M,0,4,0,1,7215,budget,12,0.55,1,7300,22,2,5,4.2,4.8,51,weather_window_closed,0,0
CLB015886,2020,spring,South Col-SE Ridge,49,M,1,12,2,0,8266,premium,11,1.26,1,7300,40,6,6,10.0,1.4,39,summited,0,1
CLB015887,1995,spring,South Col-SE Ridge,47,M,1,15,8,0,8786,mid,10,1.22,1,8000,20,2,6,7.7,1.8,70,summited,0,1
CLB015888,1997,spring,South Col-SE Ridge,42,M,0,7,2,0,8244,mid,12,1.36,1,7900,39,4,6,7.0,3.1,12,summited,0,1
CLB015889,2023,spring,North Ridge-NE,37,M,0,13,2,1,7850,premium,11,1.46,1,7300,36,6,7,7.1,1.9,4,summited,0,1
CLB015890,2018,spring,South Col-SE Ridge,37,M,1,12,7,1,8232,premium,8,2.5,1,7000,28,3,4,8.6,1.4,40,summited,0,1
CLB015891,2007,spring,South Col-SE Ridge,37,M,1,19,3,1,8076,premium,13,1.29,1,7900,42,2,4,6.5,3.5,29,summited,1,1
CLB015892,2016,autumn,North Ridge-NE,43,M,0,12,0,1,8049,budget,7,0.35,1,7300,32,5,7,3.9,8.1,23,weather_window_closed,0,0
CLB015893,2021,spring,South Col-SE Ridge,34,M,0,7,0,0,7366,premium,7,1.25,1,7000,38,3,4,6.4,2.2,17,summited,0,1
CLB015894,2013,spring,South Col-SE Ridge,27,M,1,4,7,2,8194,mid,11,0.79,1,7000,26,1,4,7.4,4.3,71,team_decision,0,0
CLB015895,2012,spring,South Col-SE Ridge,49,M,1,8,2,1,7955,mid,14,0.99,1,7900,33,4,5,3.2,4.5,77,weather_window_closed,0,0
CLB015896,2022,spring,other,49,M,1,18,5,0,8336,budget,12,1.01,1,7000,36,1,6,8.8,0.0,11,summited,0,1
CLB015897,2024,spring,South Col-SE Ridge,53,F,0,1,0,0,6225,premium,6,1.77,1,7900,29,4,4,5.7,3.6,122,frostbite,0,0
CLB015898,2004,spring,North Ridge-NE,46,M,1,8,5,0,7992,budget,9,1.12,1,7000,32,1,5,7.5,3.0,5,summited,0,1
CLB015899,2005,spring,South Col-SE Ridge,26,M,0,12,1,0,7763,independent,12,0.22,0,0,27,4,8,1.8,10.0,1,team_decision,0,0
CLB015900,2002,autumn,South Col-SE Ridge,51,M,0,6,1,0,8491,budget,7,0.69,1,7300,38,3,4,6.1,5.2,2,exhaustion_altitude_sickness,0,0
CLB015901,1999,spring,South Col-SE Ridge,31,F,0,7,3,3,8292,premium,9,1.31,1,7000,22,6,5,8.0,0.7,20,weather_window_closed,0,0
CLB015902,2022,spring,North Ridge-NE,38,F,0,8,0,0,5498,premium,12,1.34,1,7300,36,6,6,9.3,0.1,6,weather_window_closed,0,0
CLB015903,2001,autumn,South Col-SE Ridge,35,M,0,19,1,0,8460,mid,9,1.44,1,7900,36,2,5,0.0,10.0,15,team_decision,0,0
CLB015904,2020,spring,South Col-SE Ridge,36,M,1,22,5,0,8331,mid,9,1.09,1,7300,34,2,4,4.6,5.5,22,summited,0,1
CLB015905,2007,spring,South Col-SE Ridge,56,M,0,6,0,1,7012,budget,5,0.31,1,7300,38,4,11,6.1,4.2,11,exhaustion_altitude_sickness,0,0
CLB015906,2013,spring,South Col-SE Ridge,23,M,0,8,0,0,4523,budget,11,0.0,1,7300,31,3,6,6.0,6.6,51,exhaustion_altitude_sickness,0,0
CLB015907,2023,spring,North Ridge-NE,29,M,0,10,1,0,8151,mid,8,1.25,1,7900,37,4,5,6.6,6.0,47,frostbite,0,0
CLB015908,1992,spring,South Col-SE Ridge,41,M,1,2,2,0,8482,mid,9,0.74,1,7900,28,2,6,8.4,0.1,16,exhaustion_altitude_sickness,0,0
CLB015909,1996,spring,South Col-SE Ridge,19,M,0,8,0,0,5367,mid,6,1.15,0,0,22,1,5,3.8,4.5,36,exhaustion_altitude_sickness,0,0
CLB015910,2006,spring,South Col-SE Ridge,16,M,0,6,0,0,6275,premium,12,1.5,1,7900,30,3,4,2.1,7.5,19,summited,0,1
CLB015911,2006,spring,South Col-SE Ridge,34,F,0,16,0,0,7025,mid,8,1.17,1,8000,23,6,5,5.5,3.8,15,exhaustion_altitude_sickness,0,0
CLB015912,2014,spring,South Col-SE Ridge,42,M,1,4,2,0,8141,budget,14,1.11,1,8000,39,3,7,5.2,4.4,26,summited,1,1
CLB015913,2017,spring,South Col-SE Ridge,37,M,0,9,1,0,8222,mid,10,0.33,1,7900,26,3,4,6.1,5.3,20,exhaustion_altitude_sickness,0,0
CLB015914,2026,spring,South Col-SE Ridge,36,M,0,9,0,0,7599,budget,7,0.36,1,7300,41,2,3,5.7,3.2,243,summited,0,1
CLB015915,2016,spring,South Col-SE Ridge,22,M,0,3,0,1,6685,mid,4,0.42,1,8000,36,2,7,5.1,4.3,47,summited,0,1
CLB015916,2003,spring,South Col-SE Ridge,59,M,1,6,6,0,8067,mid,9,1.06,1,7000,22,4,5,6.7,5.0,3,summited,0,1
CLB015917,2010,spring,South Col-SE Ridge,39,M,1,10,3,0,7826,premium,10,1.86,1,7300,40,4,8,7.8,0.8,1,summited,0,1
CLB015918,2000,spring,North Ridge-NE,17,M,1,13,3,0,7898,budget,10,0.42,1,7000,36,3,2,5.8,4.4,1,summited,0,1
CLB015919,1992,autumn,North Ridge-NE,31,M,0,9,1,0,8225,mid,10,1.73,1,7900,18,6,5,7.4,0.3,1,weather_window_closed,0,0
CLB015920,1991,spring,South Col-SE Ridge,40,M,0,12,0,0,6326,premium,9,1.14,1,7000,38,4,4,3.7,4.9,5,weather_window_closed,0,0
CLB015921,2024,spring,South Col-SE Ridge,62,M,0,10,6,0,8412,budget,8,0.82,1,7300,41,5,5,8.9,1.7,145,death_zone_crowding,0,0
CLB015922,2016,spring,other,35,M,0,20,2,0,7849,mid,8,0.84,1,7300,31,2,5,8.6,2.4,31,team_decision,0,0
CLB015923,2026,spring,South Col-SE Ridge,50,M,1,13,6,0,7484,budget,14,1.55,1,7900,31,3,7,5.5,0.7,39,summited,0,1
CLB015924,2011,spring,South Col-SE Ridge,33,M,0,12,0,0,6964,mid,5,0.44,1,7000,30,6,5,8.7,0.0,13,summited,0,1
CLB015925,2026,spring,other,39,M,0,11,0,0,5894,mid,10,1.17,1,7300,37,3,8,4.0,5.5,14,weather_window_closed,0,0
CLB015926,2015,spring,South Col-SE Ridge,20,M,0,18,0,2,7289,independent,11,0.05,0,0,28,2,2,5.9,4.0,201,death_zone_crowding,0,0
CLB015927,2026,spring,North Ridge-NE,39,M,0,20,0,1,6851,premium,5,2.09,1,7000,20,6,5,4.4,6.2,10,weather_window_closed,0,0
CLB015928,2000,spring,South Col-SE Ridge,24,M,1,14,1,0,8260,budget,4,0.29,1,7000,35,3,3,5.9,5.3,7,exhaustion_altitude_sickness,0,0
CLB015929,2021,spring,North Ridge-NE,16,M,0,17,0,0,7573,mid,8,0.58,1,8000,21,2,6,3.1,6.1,63,team_decision,0,0
CLB015930,2010,spring,North Ridge-NE,46,M,0,17,1,3,8148,premium,9,1.43,1,7000,34,2,4,4.9,6.6,6,frostbite,0,0
CLB015931,2002,spring,South Col-SE Ridge,41,M,1,19,5,0,8495,premium,7,1.54,1,8000,29,3,9,7.4,1.2,8,summited,0,1
CLB015932,2020,spring,South Col-SE Ridge,60,M,1,17,11,2,8018,mid,9,0.82,1,7300,41,1,3,4.9,3.3,40,weather_window_closed,0,0
CLB015933,2003,spring,South Col-SE Ridge,40,M,1,12,5,0,8128,budget,10,0.55,1,7000,31,5,6,7.2,2.6,2,exhaustion_altitude_sickness,0,0
CLB015934,2018,winter,North Ridge-NE,21,M,0,6,0,0,5778,premium,8,2.05,1,7300,32,3,5,3.6,7.7,18,team_decision,0,0
CLB015935,2026,autumn,South Col-SE Ridge,23,M,1,21,1,0,8046,mid,6,1.35,1,7300,18,2,2,5.7,2.9,134,death_zone_crowding,0,0
CLB015936,1995,spring,South Col-SE Ridge,37,M,0,12,0,0,5966,budget,9,0.85,1,7300,28,6,3,4.6,7.1,19,exhaustion_altitude_sickness,0,0
CLB015937,2024,spring,South Col-SE Ridge,42,F,1,11,2,0,8338,mid,14,1.29,1,8000,25,2,6,5.7,6.3,64,team_decision,0,0
CLB015938,1998,autumn,North Ridge-NE,29,M,0,14,0,0,6189,mid,5,1.18,1,8000,42,2,3,3.7,5.8,2,exhaustion_altitude_sickness,0,0
CLB015939,2001,spring,other,24,F,0,14,0,0,7030,mid,13,1.35,1,7900,35,3,5,7.7,0.0,3,exhaustion_altitude_sickness,0,0
CLB015940,2023,spring,South Col-SE Ridge,40,M,0,19,0,1,7968,premium,12,2.09,1,7300,34,2,6,6.9,3.2,66,weather_window_closed,0,0
CLB015941,2016,spring,North Ridge-NE,37,F,0,4,6,3,8300,independent,8,0.14,1,7900,30,2,8,5.6,4.5,13,summited,0,1
CLB015942,2007,spring,North Ridge-NE,25,F,0,6,2,1,8467,mid,14,0.68,1,7300,24,2,4,7.7,0.7,2,illness,0,0
CLB015943,1997,spring,North Ridge-NE,50,M,0,17,1,0,7500,independent,8,0.13,0,0,30,1,7,8.5,2.2,1,oxygen_exhaustion,0,0
CLB015944,2009,spring,South Col-SE Ridge,37,M,0,5,2,0,7916,mid,5,1.4,1,7300,48,2,5,5.8,3.5,11,summited,0,1
CLB015945,2003,spring,North Ridge-NE,48,F,0,17,0,0,6022,budget,5,0.43,1,7900,32,2,7,4.9,6.5,2,exhaustion_altitude_sickness,0,0
CLB015946,2007,spring,South Col-SE Ridge,36,M,0,21,2,0,7839,budget,9,0.66,1,7900,29,4,6,3.4,4.0,2,weather_window_closed,0,0
CLB015947,2016,spring,South Col-SE Ridge,28,M,1,19,3,0,8319,budget,10,1.07,0,0,24,4,8,8.3,2.3,12,illness,0,0
CLB015948,2011,spring,North Ridge-NE,54,M,0,9,2,0,8186,mid,13,1.43,1,8000,39,6,8,5.9,2.4,10,team_decision,0,0
CLB015949,2004,autumn,South Col-SE Ridge,38,M,0,11,6,0,8215,premium,6,1.59,1,7000,37,3,3,5.5,4.6,4,exhaustion_altitude_sickness,0,0
CLB015950,2015,spring,South Col-SE Ridge,25,M,0,15,1,1,7771,premium,8,1.13,1,7000,42,6,6,8.3,1.5,121,summited,0,1
CLB015951,2022,spring,South Col-SE Ridge,32,M,0,15,0,1,6056,budget,7,0.73,1,7000,32,6,8,5.5,5.4,70,summited,0,1
CLB015952,2006,spring,South Col-SE Ridge,28,M,0,21,1,1,8075,independent,8,0.3,0,0,28,6,3,6.4,6.4,32,exhaustion_altitude_sickness,0,0
CLB015953,2012,summer,South Col-SE Ridge,42,M,0,15,0,0,7716,mid,11,1.17,1,7000,27,3,5,10.0,0.4,32,illness,0,0
CLB015954,2008,spring,North Ridge-NE,60,M,0,5,0,1,7758,mid,10,1.56,1,7300,27,4,7,9.8,0.0,2,summited,0,1
CLB015955,2021,spring,South Col-SE Ridge,40,M,0,12,1,0,8064,premium,9,1.65,1,8000,29,2,6,7.0,3.9,113,summited,0,1
CLB015956,2012,spring,South Col-SE Ridge,40,M,0,2,0,0,6059,budget,5,0.51,1,7000,34,6,6,7.8,3.9,158,death_zone_crowding,0,0
CLB015957,1999,spring,North Ridge-NE,47,M,1,4,6,0,8531,premium,5,2.21,1,7300,36,3,5,4.8,2.3,1,summited,0,1
CLB015958,2026,spring,South Col-SE Ridge,36,M,0,4,2,0,8126,mid,7,0.62,1,7000,28,1,2,10.0,0.0,83,summited,0,1
CLB015959,2006,autumn,South Col-SE Ridge,48,M,0,14,0,0,7326,mid,5,1.04,1,7900,41,2,5,7.6,1.6,3,illness,0,0
CLB015960,1994,spring,South Col-SE Ridge,46,F,0,9,0,0,8063,premium,9,1.43,1,7300,23,1,6,8.6,2.7,21,team_decision,1,0
CLB015961,2014,spring,South Col-SE Ridge,48,F,1,14,3,0,7912,budget,8,0.52,1,7000,29,2,5,6.2,2.8,38,team_decision,0,0
CLB015962,1998,spring,North Ridge-NE,48,M,1,6,3,0,8107,mid,11,0.49,1,7300,42,3,5,7.0,1.3,2,summited,1,1
CLB015963,1999,spring,South Col-SE Ridge,19,M,0,18,0,0,8024,independent,5,0.19,1,7300,41,5,4,5.6,5.4,22,exhaustion_altitude_sickness,0,0
CLB015964,2001,spring,South Col-SE Ridge,30,M,0,3,3,0,7432,budget,10,0.99,1,7300,25,5,5,7.2,2.1,26,summited,0,1
CLB015965,2026,spring,South Col-SE Ridge,38,M,1,6,2,0,8032,premium,6,0.88,1,8000,37,6,7,3.4,5.8,71,summited,1,1
CLB015966,2021,autumn,South Col-SE Ridge,53,M,0,16,0,0,6401,budget,12,0.44,1,7300,37,1,4,2.3,8.6,61,other,0,0
CLB015967,2008,spring,South Col-SE Ridge,29,M,1,6,5,1,8384,independent,5,0.0,0,0,43,3,6,4.2,6.3,5,weather_window_closed,0,0
CLB015968,2026,spring,South Col-SE Ridge,26,M,0,15,0,0,4884,mid,12,1.29,1,7900,29,5,3,10.0,0.0,27,summited,0,1
CLB015969,2020,spring,South Col-SE Ridge,49,M,1,2,5,0,8201,budget,13,0.08,1,7300,30,5,5,6.5,3.9,31,team_decision,0,0
CLB015970,2024,autumn,North Ridge-NE,35,M,1,20,7,1,8007,premium,13,1.82,1,7000,39,1,7,7.4,0.6,21,summited,0,1
CLB015971,1998,spring,South Col-SE Ridge,48,M,0,9,3,0,7792,mid,12,1.01,1,7000,31,2,5,9.4,1.5,34,summited,0,1
CLB015972,2010,spring,South Col-SE Ridge,44,M,1,3,2,0,8106,budget,17,0.54,1,8000,33,2,8,5.7,4.7,17,weather_window_closed,0,0
